page,img_name,img_url,status,url
11,"Mirador La Colleccion 1, Arabian Ranches",https://assets.bayut.com/content/small_Mirador_La_Colleccion_Arabian_Ranches_23042021_0cd6b23e94.jpg,Ready,/area-guides/mirador-la-coleccion-1/
11,"District 9E, Jumeirah Village Triangle",https://assets.bayut.com/content/small_District_9_E_Cover_Photo_01_03_2021_186475111b.jpg,Ready,/area-guides/district-9e-jvt/
11,"District 7C, JVT",https://assets.bayut.com/content/small_District_8_O_JVT_Cover_27_11_2a9fe20e66.jpg,Ready,/area-guides/district-7c/
11,"Al Mass Villas, Dubai Marina",https://assets.bayut.com/content/small_Al_Mass_Villas_Dubai_Marina_06012021_b2a247da8e.jpg,Ready,/area-guides/al-mass-villas/
11,"District 9N, Jumeirah Village Triangle",https://assets.bayut.com/content/small_Didtrict_9_N_Jumeirah_Village_Triangle_08022021_dfff57e8e1.jpg,Ready,/area-guides/district-9n/
11,"Millennium Estates, Meydan City",https://assets.bayut.com/content/small_Millennium_Estates_Meydan_City_21042021_c69352f808.jpg,Ready,/area-guides/millennium-estates/
11,"District 1D, JVT",https://assets.bayut.com/content/small_District_1_D_JVT_17112020_e22b9caf5d.jpg,Ready,/area-guides/district-1d/
11,"District 8B, JVT",https://assets.bayut.com/content/small_jvt_district_cover_102320_015f5bab12.jpg,Ready,/area-guides/district-8b/
11,"District 2D, Jumeirah Village Triangle",https://assets.bayut.com/content/small_District_2_D_JVT_Cover_29_12_e58d762fb8.jpg,Ready,/area-guides/district-2d/
11,"District 9L, Jumeirah Village Triangle",https://assets.bayut.com/content/small_9112020_district_9l_617204cc95.jpg,Ready,/area-guides/district-9l/
11,"District 9B, Jumeirah Village Triangle",https://assets.bayut.com/content/small_district_9_jvt_1212020_643a35e176.jpg,Ready,/area-guides/district-9b/
11,"District 8I, JVT",https://assets.bayut.com/content/small_District_8_O_JVT_Cover_27_11_2fbabdd39f.jpg,Ready,/area-guides/district-8i/
11,"Villa Lantana 1, Al Barsha",https://assets.bayut.com/content/small_Villa_Lantana_1_Al_Barsha_13042021_ec703055a7.jpg,Ready,/area-guides/villa-lantana-1/
12,"Sahara Meadows 2, Dubai Industrial Park",https://assets.bayut.com/content/small_Sahara_Meadows_2_Cover_1_11_22_3a025b328e.jpg,Ready,/area-guides/sahara-meadows-2/
12,"Arabella 2, Mudon",https://assets.bayut.com/content/small_Arabella_2_Mudon_05052021_5aa0962639.jpg,Ready,/area-guides/arabella-2/
12,Dubai Islands,https://assets.bayut.com/content/small_Deira_Island_Cover_15_07_8de334f2ac.jpg,Ready,/area-guides/dubai-islands/
12,"Al Amir Villas, Jumeirah Village Circle",https://assets.bayut.com/content/small_Al_Amir_Villas_JVC_Dubai_29f36acd4c.jpg,Ready,/area-guides/al-amir-villas/
12,"District 9K, District 9 JVT",https://assets.bayut.com/content/small_district_9k_jvt_5b3a42fb37.jpg,Ready,/area-guides/district-9k/
12,"District 9G, Jumeirah Village Triangle",https://assets.bayut.com/content/small_District_9_G_23_02_2021_aee23fc26e.jpg,Ready,/area-guides/district-9g/
12,"Naif, Deira",https://assets.bayut.com/content/small_Naif_Deira_Cover_24_03_bad0693639.jpg,Ready,/area-guides/naif-deira/
12,"District 8O, Jumeirah Village Triangle",https://assets.bayut.com/content/small_District_8_O_JVT_Cover_27_11_74cff8bfcd.jpg,Ready,/area-guides/district-8o/
12,"District 4E, Jumeirah Village Triangle (JVT)",https://assets.bayut.com/content/small_District_4_E_Jumeirah_Village_Triangle_19012021_394c5cc776.jpg,Ready,/area-guides/district-4e/
12,"District 8C, District 8 JVT",https://assets.bayut.com/content/small_District_8_C_JVT_8c4eec1391.jpg,Ready,/area-guides/district-8c/
12,"Za'abeel, Bur Dubai",https://assets.bayut.com/content/small_Zaabeel_Bur_Dubai_Cover_25_01_989f96753b.jpg,Ready,/area-guides/zabeel/
12,"Emerald Hills, Dubai Hills Estate",https://assets.bayut.com/content/small_Emerald_Hills_Dubai_Hills_Estate_19102020_a78d8ac11a.jpg,Ready,/area-guides/emerald-hills/
12,"Westar Casablanca East, Jumeirah Village Circle",https://assets.bayut.com/content/small_Westar_Casablanca_East_04122020_fe8def4d98.jpg,Ready,/area-guides/westar-casablanca-east/
12,"District 3C, District 3 JVT",https://assets.bayut.com/content/small_jvt_101420_86c2c3aa53.jpg,Ready,/area-guides/district-3c/
12,"Goldenwoods Villas, Jumeirah Village Circle",https://assets.bayut.com/content/small_Goldenwoods_Villas_JVC_Dubai_1_f77d0206a5.jpg,Ready,/area-guides/goldenwoods-villas/
13,"Riggat Al Buteen, Deira",https://assets.bayut.com/content/small_Riggat_Al_Buteen_Cover_09_06_3d748c0b4e.jpg,Ready,/area-guides/riggat-al-buteen/
13,"Sunbeam Homes, Dubai Industrial Park",https://assets.bayut.com/content/small_The_Spanish_Twin_Villas_Sunbeam_Homes_Residential_Villas_Image_10_28_11_22_1_798b5de635.jpg,Ready,/area-guides/sunbeam-homes/
13,"Deira Corniche, Dubai",https://assets.bayut.com/content/small_Corniche_Deira_05102020_5ad20b4fa2.jpg,Ready,/area-guides/deiracorniche/
13,"District 13, Jumeirah Village Circle",https://assets.bayut.com/content/small_District_13_Jumeirah_Village_Circle_06112020_7f9760088b.jpg,Ready,/area-guides/district-13/
13,"District 4G, Jumeirah Village Triangle (JVT)",https://assets.bayut.com/content/small_District_4_G_JVT_Cover_Photo_22_09_2020_ad44bc9e90.jpg,Ready,/area-guides/district-4g/
13,"Trump Estates, DAMAC Hills (Akoya by DAMAC)",https://assets.bayut.com/content/small_trump_estates_damac_hills_cover_250719_12_737dd268bd.jpg,Ready,/area-guides/trump-estates/
13,"Majestic Vistas, Dubai Hills Estate",https://assets.bayut.com/content/small_majestic_vistas_dhe_dubai_cover_image_250719_30554bc805.jpg,Ready,/area-guides/majestic-vistas/
13,"Westar Les Castelets, Jumeirah Village Circle",https://assets.bayut.com/content/small_Wester_Les_Castelets_District_10_JVC_c8e294e285.jpg,Ready,/area-guides/westar-les-castelets/
13,"District 1A, Jumeirah Village Triangle",https://assets.bayut.com/content/small_District_1_A_Cover_07_06_4a4498a7c1.jpg,Ready,/area-guides/district-1a/
13,Dubai Outlet City,https://assets.bayut.com/content/small_Dubai_Outlet_City_Cover_07_12_3ee4ec242d.jpg,Ready,/area-guides/dubai-outlet-city/
13,Springs 4,https://assets.bayut.com/content/small_springs_4_cover_260619_45763f2ee9.jpg,Ready,/area-guides/springs-4/
13,"Redwood Avenue, Jumeirah Golf Estates",https://assets.bayut.com/content/small_redwood_avenue_cover_101819_fd9f9a2a19.jpg,Ready,/area-guides/redwood-avenue/
13,"Safi Townhouses, Town Square",https://assets.bayut.com/content/small_Safi_Townhouses_1_scaled_2211486721.jpg,Ready,/area-guides/safi-townhouses/
13,"District 8V, District 8 JVT",https://assets.bayut.com/content/small_district_8v_jvt_23d5e38a59.jpg,Ready,/area-guides/district-8v/
13,"District 15, Jumeirah Village Circle",https://assets.bayut.com/content/small_District_15_JVC_Cover_13_10_403d315b63.jpg,Ready,/area-guides/district-15-jvc/
14,"Mushrif Village, Mirdif",https://assets.bayut.com/content/small_Mushrif_Village_Cover_08_06_570c43e706.jpg,Ready,/area-guides/mushrif-village/
14,"Garden View Villas, Jebel Ali",https://assets.bayut.com/content/small_Garden_View_Villas_Jebel_Ali_Dubai_f876286f17.jpg,Ready,/area-guides/garden-view-villas/
14,"The Ghaf Tree, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_The_Ghaf_Tree_Cover_20_10_0201866f01.jpg,Ready,/area-guides/ghaf-tree/
14,"Monaco Mansions, Dubai South",https://assets.bayut.com/content/small_Monaco_Mansions_cover_31_12_24_c6bfbb20e8.jpg,Off-plan,/area-guides/monaco-mansions/
14,"Sienna Views, Jumeirah Golf Estates",https://assets.bayut.com/content/small_sienna_views_jumeirah_golf_estates_cover_150719_3_6b0e87b2d0.jpg,Ready,/area-guides/sienna-views/
14,Springs 10,https://assets.bayut.com/content/small_springs_10_cover_070719_039d872764.jpg,Ready,/area-guides/springs-10/
14,"Acacia Avenues, Al Sufouh",https://assets.bayut.com/content/small_acacia_avenues_al_sufouh_cover_image_090719_08fd4ee2ed.jpg,Ready,/area-guides/acacia-avenues/
14,"Circle Villas, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_Circle_Villas_Cover_11_11_22_d01df84f03.jpg,Ready,/area-guides/circle-villas/
14,"District 5A, Jumeirah Village Triangle",https://assets.bayut.com/content/small_District_5_A_JVT_10_09_2020_17d053699c.jpg,Ready,/area-guides/district-5a/
14,Nad Al Sheba 2,https://assets.bayut.com/content/small_Nad_Al_Sheba_2_Cover_23_07_2020_4bb3df3b57.jpg,Ready,/area-guides/nad-al-sheba-2/
14,"Al Burooj Residence I, Jumeirah Village Triangle (JVT)",https://assets.bayut.com/content/small_al_burooj_residence_jvt_cover_230719_4_791ca6ee81.jpg,Ready,/area-guides/al-burooj-residence-i/
14,"Bulgari Ocean Mansions, Jumeirah Bay Island",https://assets.bayut.com/content/small_Bulgari_Ocean_Mansions_2nd_Jan_2025_66ed4ca785.jpg,Ready,/area-guides/bulgari-ocean-mansions/
14,SPRINGS 1,https://assets.bayut.com/content/small_springs_1_cover_image_080719_2_26398c2765.jpg,Ready,/area-guides/springs-1/
14,"Golf Homes, Arabian Ranches",https://assets.bayut.com/content/small_golf_homes_cover_300919_b59927d697.jpg,Ready,/area-guides/golf-homes/
14,"Al Burooj Residence V, Al Furjan",https://assets.bayut.com/content/small_Al_Burooj_Residence_V_Al_Furjan_Dubai_9ba6e2a5e6.jpg,Ready,/area-guides/al-burooj-residence-v/
15,"DAMAC Villas, DAMAC Hills (Akoya by DAMAC)",https://assets.bayut.com/content/small_damac_villas_damac_hills_cover_250719_9_29ed422899.jpg,Ready,/area-guides/damac-villas/
15,"Forat, The Lakes",https://assets.bayut.com/content/small_forat_the_lakes_cover_070719_d500acc901.jpg,Ready,/area-guides/forat/
15,"District 9F, Jumeirah Village Triangle",https://assets.bayut.com/content/small_district_9f_jvt_cover_280819_eb9fb39763.jpg,Ready,/area-guides/district-9f/
15,"Olive Point, Jumeirah Golf Estates",https://assets.bayut.com/content/small_olive_point_jge_point_280719_4edf64fbf8.jpg,Ready,/area-guides/olive-point/
15,"District 9M, Jumeirah Village Triangle (JVT)",https://assets.bayut.com/content/small_district_9m_jvt_cover_230719_1_fcacc3ec4e.jpg,Ready,/area-guides/district-9m/
15,"Westar Reflections, District 13 JVC",https://assets.bayut.com/content/small_Westar_Reflections_JVC_Cover_19_08_426692bd9d.jpg,Ready,/area-guides/westar-reflections/
15,"Garden Lane Villas, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_garden_lane_jvc_cover_230719_7_28a7b32a8b.jpg,Ready,/area-guides/garden-lane-villas/
15,"The Turf, DAMAC Hills (Akoya by DAMAC)",https://assets.bayut.com/content/small_the_turf_damac_hills_cover_250719_1_a81ee7b3ad.jpg,Ready,/area-guides/the-turf/
15,"Trixis, DAMAC Hills 2",https://assets.bayut.com/content/small_trixis_akoya_oxygen_dubai_cover_skyline_250719_b3bab5093c.jpg,Ready,/area-guides/trixis/
15,"Janusia, Akoya Oxygen",https://assets.bayut.com/content/small_janusia_damac_hills_dubai_cover_250719_94d391cd61.jpg,Ready,/area-guides/janusia/
15,"Jasmine, DAMAC Hills (Akoya by DAMAC)",https://assets.bayut.com/content/small_jasmine_damac_hills_cover_250719_2_d4ffda198b.jpg,Ready,/area-guides/jasmine/
15,"Marina Wharf, Dubai Marina",https://assets.bayut.com/content/small_marina_wharf_cover_250619_246b90c845.jpg,Ready,/area-guides/marina-wharf/
15,"Indigo Ville 5, Jumeirah Village Circle",https://assets.bayut.com/content/small_Indigo_Ville_5_Cover_14_01_2022_1305b65b34.jpg,Ready,/area-guides/indigo-ville-5/
15,"District 5C, District 5 JVT",https://assets.bayut.com/content/small_distirct_5c_jvt_covers_280819_4_48d9b25c10.jpg,Ready,/area-guides/district-5c/
15,"Trinity, DAMAC Hills (Akoya by DAMAC)",https://assets.bayut.com/content/small_trinity_damac_hills_cover_230719_f4c971f661.jpg,Ready,/area-guides/trinity/
16,"Zulal, The Lakes",https://assets.bayut.com/content/small_zulal_the_lakes_cover_images_080719_5_10ea7d2180.jpg,Ready,/area-guides/zulal/
16,"District One, Mohammed Bin Rashid City",https://assets.bayut.com/content/small_district_one_cover_031019_7d3cf970c5.jpg,Ready,/area-guides/district-one/
16,"Lime Tree Valley, Jumeirah Golf Estates",https://assets.bayut.com/content/small_lime_tree_valley_cover_260619_65a2ba27c7.jpg,Ready,/area-guides/lime-tree-valley/
16,"Odora, DAMAC Hills 2 (Akoya Oxygen)",https://assets.bayut.com/content/small_odora_dubai_image_cover_option_250719_06867a742e.jpg,Ready,/area-guides/odora/
16,Nad Al Sheba 1,https://assets.bayut.com/content/small_nad_al_sheba_cover_option_250719_5fdb59b8a0.jpg,Ready,/area-guides/nad-al-sheba-1/
16,"Seasons Community, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_seasons_community_jvc_cover_180719_8_c99cde9ec9.jpg,Ready,/area-guides/seasons-community/
16,AL WARQAA 2,https://assets.bayut.com/content/small_Al_Warqaa_2_profile_picture_final_93bdd5da38.jpg,Ready,/area-guides/al-warqaa-2/
16,"La Riviera Estates, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_la_riviera_estates_jvc_cover_040819_2_edbd3df862.jpg,Ready,/area-guides/la-riviera-estates/
16,"Hillside, Jumeirah Golf Estates",https://assets.bayut.com/content/small_hillside_jumeirah_golf_estates_cover_150719_1_772071803d.jpg,Ready,/area-guides/hillside/
16,Warsan 3,https://assets.bayut.com/content/small_warsan_3_cover_180819_c349a77d50.jpg,Ready,/area-guides/warsan-3/
16,"Al Waha, Dubailand",https://assets.bayut.com/content/small_cover_0d009e9302.jpg,Ready,/area-guides/al-waha/
16,"Al Wasl Villas, Al Badaa",https://assets.bayut.com/content/small_Al_Wasl_Villas_Cover_14_7_23_579bf8241e.jpg,Ready,/area-guides/al-wasl-villas/
16,"Gallery Villas, Dubai Sports City",https://assets.bayut.com/content/small_gallery_villas_dubai_sports_city_260619_27feca7164.jpg,Ready,/area-guides/gallery-villas/
16,"Bella Casa, Serena",https://assets.bayut.com/content/small_bella_casa_serena_070719_4251729c25.jpg,Ready,/area-guides/bella-casa/
16,"Basswood, Akoya Oxygen",https://assets.bayut.com/content/small_basswood_akoya_oxygen_dubai_cover_3_250719_95c8dd9a8d.jpg,Ready,/area-guides/basswood/
17,"Whitefield, DAMAC Hills",https://assets.bayut.com/content/small_whitefield_damac_hills_cover_250719_7_7925d5fa4c.jpg,Ready,/area-guides/whitefield/
17,"Bloomingdale, Dubai Sports City",https://assets.bayut.com/content/small_bloomingdale_dubai_sports_city_cover_170719_2_abc159f8bc.jpg,Ready,/area-guides/bloomingdale/
17,Al Burooj Residence IV,https://assets.bayut.com/content/small_al_burooj_residence_jvt_cover_230719_aed66abc88.jpg,Ready,/area-guides/al-burooj-residence-iv/
17,"Al Andalus, Jumeirah Golf Estates",https://assets.bayut.com/content/small_al_andalus_jumeirah_golf_estates_cover_150719_4_baf957526b.jpg,Ready,/area-guides/al-andalus/
17,"Pacifica, AKOYA Oxygen",https://assets.bayut.com/content/small_pacifica_dubai_cover_option_280819_6_f1808d6b58.jpg,Ready,/area-guides/pacifica/
17,"Al Twar 2, Al Twar",https://assets.bayut.com/content/small_al_twar_2_cover_230719_2_4ae0f71160.jpg,Ready,/area-guides/al-twar-2/
17,Meydan One,https://assets.bayut.com/content/small_meydan_one_cover_230719_fad712de94.jpg,Ready,/area-guides/meydan-one/
17,"The Aldea, The Villa",https://assets.bayut.com/content/small_The_Aldea_4f905a315e.jpg,Ready,/area-guides/the-aldea/
17,"Palma Residences, Palm Jumeirah",https://assets.bayut.com/content/small_palma_palm_jumeirah_cover_200519_84df677286.jpg,Ready,/area-guides/palma-residences/
17,Umm Suqeim 1,https://assets.bayut.com/content/small_Umm_Suqeim_1_Dubai_adaa16cf88.jpg,Ready,/area-guides/umm-suqeim-1/
17,"Mirador La Coleccion, Arabian Ranches",https://assets.bayut.com/content/small_mirador_la_coleccion_arabian_ranches_cover_image_options_260619_6_406efc8c70.jpg,Ready,/area-guides/mirador-la-coleccion/
17,"Al Mesk Villas, Dubai Marina",https://assets.bayut.com/content/small_al_anbar_marina_cover_image_250619_3ebef5237f.jpg,Ready,/area-guides/al-mesk-villas/
17,Meadows 5,https://assets.bayut.com/content/small_meadows_5_cover_080719_0806acc20d.jpg,Ready,/area-guides/meadows-5/
17,"DAMAC Royal Golf Boutique Villas, Jumeirah Golf Estates",https://assets.bayut.com/content/small_royal_golf_villas_cover_230619_dec38f18ef.jpg,Ready,/area-guides/damac-royal-golf-boutique-villas/
17,Al Habtoor Polo Resort and Club - The Residences,https://assets.bayut.com/content/small_Al_Habtoor_Polo_Resort_and_Club_Cover_16_06_84d35aa175.jpg,Ready,/area-guides/al-habtoor-polo-resort-and-club-the-residences/
18,Dubai Science Park,https://assets.bayut.com/content/small_Ycr_DW_84_O_68c3012d7c.jpeg,Ready,/area-guides/dubai-science-park/
18,Al Mizhar 2,https://assets.bayut.com/content/small_al_mizhar_cover_180719_b65e0c33ad.jpg,Ready,/area-guides/al-mizhar-2/
18,Meadows 3,https://assets.bayut.com/content/small_meadows_3_cover_image_080719_3_d0d207f35a.jpg,Ready,/area-guides/meadows-3/
18,"Sanctnary, DAMAC Hills 2",https://assets.bayut.com/content/small_sanctnary_dubai_cover_image_040819_164748e8b2.jpg,Ready,/area-guides/sanctnary/
18,"Wildflower, Jumeirah Golf Estates",https://assets.bayut.com/content/small_jge_cover_image_210519_208b1ffc11.jpg,Ready,/area-guides/wildflower/
18,The Sustainable City,https://assets.bayut.com/content/small_cover_21_dec_2018_ag_02_6bb844e532.jpg,Ready,/area-guides/the-sustainable-city/
18,Mudon,https://assets.bayut.com/content/small_Mudon_Cover_16_03_929239b85b.jpg,Ready,/area-guides/mudon/
18,Dubai Culture Village,https://assets.bayut.com/content/small_dubi_culture_village_cover_120619_f853b20c8f.jpg,Ready,/area-guides/dubai-culture-village/
18,"Iris Park, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_iris_park_jvc_cover_230719_9_e84ac3d707.jpg,Ready,/area-guides/iris-park/
18,"District 7B, Jumeirah Village Triangle",https://assets.bayut.com/content/small_district_7_B_jvt_cover_5_b8c02f108b.jpg,Ready,/area-guides/district-7b/
18,"Alvorada, Arabian Ranches",https://assets.bayut.com/content/small_alvorada_cover_300919_5e8fee7ceb.jpg,Ready,/area-guides/alvorada/
18,"Bait Al Aseel, Akoya Oxygen",https://assets.bayut.com/content/small_Bait_Al_Aseel_Cover_20210410_84670344e6.jpg,Ready,/area-guides/bait-al-aseel/
18,"The Palmarosa, Dubailand",https://assets.bayut.com/content/small_the_palmarosa_dubailand_cover_080819_e94d067eee.jpg,Ready,/area-guides/the-palmarosa/
18,"Bliss, Arabian Ranches 3",https://assets.bayut.com/content/small_Bliss_Arabian_Ranches_6ba35e351b.jpg,Ready,/area-guides/bliss-arabian-ranches-3/
18,"The Spanish Villas, Dubai Industrial Park",https://assets.bayut.com/content/small_spanish_villas_dubai_industrial_park_cover_250719_bf81c9d9bf.jpg,Ready,/area-guides/spanish-villas/
19,"Hartland Water Canal Villas, Mohammed Bin Rashid City",https://assets.bayut.com/content/small_Water_Canal_Villas_MBR_City_96972b5c3e.jpg,Ready,/area-guides/hartland-water-canal-villas/
19,Springs 11,https://assets.bayut.com/content/small_the_springs_11_cover_170619_3c426fe919.jpg,Ready,/area-guides/springs-11/
19,Al Mamzar,https://assets.bayut.com/content/small_al_mamzar_cover_photo_3daac5639f.jpg,Ready,/area-guides/al-mamzar-dubai/
19,"Kingdom of Sheba, Palm Jumeirah",https://assets.bayut.com/content/small_kingdom_of_sheba_palm_cover_image_240619_15bb00f92c.jpg,Ready,/area-guides/kingdom-of-sheba/
19,"Ghadeer 2, The Lakes",https://assets.bayut.com/content/small_Ghadeer_2_The_Lakes_01062021_aaa20ea342.jpg,Ready,/area-guides/ghadeer-2/
19,Al Mizhar 3,https://assets.bayut.com/content/small_Oud_Al_Muteena_3_Cover_09_07_29c9f23e69.jpg,Ready,/area-guides/al-mizhar-3/
19,"Juniper, Akoya Oxygen",https://assets.bayut.com/content/small_juniper_akoya_oxygen_cover_010819_2_08eba260aa.jpg,Ready,/area-guides/juniper/
19,"Somerset Mews, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_Somerset_Mews_Cover_21_3_23_78431a6cb8.jpg,Ready,/area-guides/somerset-mews/
19,"Hattan 1, The Lakes",https://assets.bayut.com/content/small_Hattan_1_06092021_5e33a54ac7.jpg,Ready,/area-guides/hattan-1/
19,Desert Springs Village,https://assets.bayut.com/content/small_Desert_Springs_Village_Cover_09_08_8ada2781b5.jpg,Ready,/area-guides/desert-springs-village/
19,"Tameem Villas, Mirdif",https://assets.bayut.com/content/small_Tameem_Villas_Mirdif_Dubai_b1ceede48b.jpg,Ready,/area-guides/tameem-villas/
19,"PODIUM VILLAS, SOUTH RIDGE TOWERS",https://assets.bayut.com/content/small_Podium_Villas_Cover_04_03_5b941e7263.jpg,Ready,/area-guides/podium-villas-south-ridge/
19,"Mirador La Colleccion 2, Arabian Ranches",https://assets.bayut.com/content/small_Mirador_La_Colleccion_2_Arabian_Ranches_15062021_aac491ea76.jpg,Ready,/area-guides/mirador-la-colleccion-2/
19,"The Habitat, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_the_habitat_jvc_cover_230719_4_db88f58fbe.jpg,Ready,/area-guides/the-habitat/
19,Nad Al Sheba 4,https://assets.bayut.com/content/small_nad_al_sheba_cover_option_250719_cf6db96146.jpg,Ready,/area-guides/nad-al-sheba-4/
20,"Harmony 3,  Tilal Al Ghaf",https://assets.bayut.com/content/small_Harmony_2_Cover_2_11_22_a9ae2f451c.jpg,Off-plan,/area-guides/harmony-3/
20,"District 5B, District 5 JVT",https://assets.bayut.com/content/small_jvt_cover_101920_bedee37490.jpg,Ready,/area-guides/district-5b/
20,"Mira Oasis 3, Reem Dubai",https://assets.bayut.com/content/small_Mira_Oasis_3_Reem_07042021_823a93c493.jpg,Ready,/area-guides/mira-oasis-3/
20,"District 9H, Jumeirah Village Triangle",https://assets.bayut.com/content/small_district_9_jvt_1212020_e5f4817919.jpg,Ready,/area-guides/district-9h/
20,"Oasis Villas, District 13 JVC",https://assets.bayut.com/content/small_Oasis_Flex_Villas_Cover_Photo_16_1_23_5ee275d73c.jpg,Ready,/area-guides/oasis-villas-jvc/
20,"District 1B, Jumeirah Village Triangle",https://assets.bayut.com/content/small_District_1_B_Jumeirah_Village_Triangle_08022021_ff89bb103c.jpg,Ready,/area-guides/district-1b/
20,"Cosmo Villas, Al Barsha 1",https://assets.bayut.com/content/small_Cosmo_Villas_7_1_2022_0ae4b815fc.jpg,Ready,/area-guides/cosmo-villas/
20,"Cherrywoods, Dubailand",https://assets.bayut.com/content/small_Cherrywoods_Cover_Photo_11_10_23_7d46c25a68.jpg,Ready,/area-guides/cherrywoods/
20,Al Sufouh 2,https://assets.bayut.com/content/small_al_sufouh_2_cover_090719_7fd63a2a28.jpg,Ready,/area-guides/al-sufouh-2/
20,"Naif Road, Naif",https://assets.bayut.com/content/small_Naif_Road_10_11_2022_f111edd247.jpg,Ready,/area-guides/naif-road/
20,"Al Barsha South 2, Dubai",https://assets.bayut.com/content/small_Al_Barsha_South_2_Cover_06_04_4e65ba093c.jpg,Ready,/area-guides/al-barsha-south-2-dubai/
20,"District 8M, Jumeirah Village Triangle (JVT)",https://assets.bayut.com/content/small_jvt_101420_dc783599da.jpg,Ready,/area-guides/district-8m/
20,"District 1C, Jumeirah Village Triangle",https://assets.bayut.com/content/small_jvt_101420_a599a129b6.jpg,Ready,/area-guides/district-1c/
20,"Sobha Hartland, Mohammed Bin Rashid City",https://assets.bayut.com/content/small_Sobha_Hartland_Cover_20_04_173c3d57ee.jpg,Ready,/area-guides/sobha-hartland/
20,"District 7, Mohammed Bin Rashid City",https://assets.bayut.com/content/small_district_7_mbr_city_cover_photo_0160faf5bf.jpg,Ready,/area-guides/district-7/
21,"Casa, Arabian Ranches 2",https://assets.bayut.com/content/small_CASA_8_cover_c3f2444131.jpg,Ready,/area-guides/casa/
21,Al Wasl Road,https://assets.bayut.com/content/small_Al_Wasl_Road_Cover_Photo_3_3_23_dce8e69560.jpg,Ready,/area-guides/al-wasl-road/
